version,method,interview_id,section_id,section_title,score,rank
mwe,bm25,I01835,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,683.9142162329022,3
mwe,bm25,I01835,S00140,Atacar los diálogos para la solución política,656.4355361227548,4
mwe,bm25,I01835,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,644.9417540940728,5
mwe,bm25,I01836,S00073,Modalidades del trabajo forzoso,506.93294844361253,1
mwe,bm25,I01836,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,478.6611813526158,2
mwe,bm25,I01836,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,453.9165129842571,3
mwe,bm25,I01836,S00026,Entre la indiferencia y la búsqueda,446.47196354972886,4
mwe,bm25,I01836,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,441.5859334459858,5
mwe,bm25,I01837,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,532.5364719519598,1
mwe,bm25,I01837,S00122,La imposición del control social de la población civil por el paramilitarismo,524.2391212331298,2
mwe,bm25,I01837,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",517.2074190235708,3
mwe,bm25,I01837,S00073,Modalidades del trabajo forzoso,513.3277860559431,4
mwe,bm25,I01837,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,505.00139626288046,5
mwe,bm25,I01838,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,613.9966428692715,1
mwe,bm25,I01838,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,602.2058295131985,2
mwe,bm25,I01838,S00140,Atacar los diálogos para la solución política,573.2336660490218,3
mwe,bm25,I01838,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",565.5466127801295,4
mwe,bm25,I01838,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,561.0435907783831,5
mwe,bm25,I01839,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,581.1084463720687,1
mwe,bm25,I01839,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,561.6419932725881,2
mwe,bm25,I01839,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,501.801608981225,3
mwe,bm25,I01839,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",496.77367047151506,4
mwe,bm25,I01839,S00141,Agresiones contra desmovilizados,479.67448552082243,5
mwe,bm25,I01840,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,768.5240600134091,1
mwe,bm25,I01840,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,733.28083449537,2
mwe,bm25,I01840,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,675.1385115358696,3
mwe,bm25,I01840,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",651.2980198938775,4
mwe,bm25,I01840,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,646.453626142639,5
mwe,bm25,I01841,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,386.5462504673518,1
mwe,bm25,I01841,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,374.85185441918884,2
mwe,bm25,I01841,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,356.6919758864687,3
mwe,bm25,I01841,S00073,Modalidades del trabajo forzoso,347.88877583155397,4
mwe,bm25,I01841,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,331.93486218364956,5
mwe,bm25,I01842,S00026,Entre la indiferencia y la búsqueda,560.202472071247,1
mwe,bm25,I01842,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,512.2637629479852,2
mwe,bm25,I01842,S00073,Modalidades del trabajo forzoso,506.892403426488,3
mwe,bm25,I01842,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",490.5064846078014,4
mwe,bm25,I01842,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,485.03359373145406,5
mwe,bm25,I01843,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,433.7962221123444,1
mwe,bm25,I01843,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,422.7128543283769,2
mwe,bm25,I01843,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,403.47831006353476,3
mwe,bm25,I01843,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,392.61056370119394,4
mwe,bm25,I01843,S00073,Modalidades del trabajo forzoso,384.7276163171389,5
mwe,bm25,I01844,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,545.7190380360806,1
mwe,bm25,I01844,S00122,La imposición del control social de la población civil por el paramilitarismo,515.4875440432508,2
mwe,bm25,I01844,S00172,¿Por qué sigue pasando? Motivaciones y finalidades de las violaciones e infracciones,491.9059517514989,3
mwe,bm25,I01844,S00073,Modalidades del trabajo forzoso,487.0485311774671,4
mwe,bm25,I01844,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,486.82151886610404,5
mwe,bm25,I01845,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,395.1597732540108,1
mwe,bm25,I01845,S00073,Modalidades del trabajo forzoso,388.17448328683616,2
mwe,bm25,I01845,S00122,La imposición del control social de la población civil por el paramilitarismo,345.3762405534794,3
mwe,bm25,I01845,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,340.39758228143705,4
mwe,bm25,I01845,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",333.8485114104792,5
mwe,bm25,I01846,S00073,Modalidades del trabajo forzoso,592.4189539989935,1
mwe,bm25,I01846,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,580.607233092584,2
mwe,bm25,I01846,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,526.4126180673056,3
mwe,bm25,I01846,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",503.1686430626126,4
mwe,bm25,I01846,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,498.2161397176199,5
mwe,bm25,I01847,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,523.8250757090127,1
mwe,bm25,I01847,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,513.7062618697979,2
mwe,bm25,I01847,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",512.9888339754498,3
mwe,bm25,I01847,S00122,La imposición del control social de la población civil por el paramilitarismo,491.1169174573467,4
mwe,bm25,I01847,S00140,Atacar los diálogos para la solución política,488.7632425438995,5
mwe,bm25,I01848,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,547.0802474494863,1
mwe,bm25,I01848,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,532.3213240410694,2
mwe,bm25,I01848,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,506.75692564312527,3
mwe,bm25,I01848,S00122,La imposición del control social de la población civil por el paramilitarismo,502.5936183006399,4
mwe,bm25,I01848,S00073,Modalidades del trabajo forzoso,496.0717196746812,5
mwe,bm25,I01849,S00054,Las distintas violencias sexuales en el conflicto armado,320.9469003170009,1
mwe,bm25,I01849,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,309.2137360623041,2
mwe,bm25,I01849,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,307.9908327156918,3
mwe,bm25,I01849,S00119,El orden y la disciplina interna de los grupos armados,304.5337407926818,4
mwe,bm25,I01849,S00122,La imposición del control social de la población civil por el paramilitarismo,303.6833346319385,5
mwe,bm25,I01850,S00122,La imposición del control social de la población civil por el paramilitarismo,281.24041639794893,1
mwe,bm25,I01850,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,272.20140295799905,2
mwe,bm25,I01850,S00047,Las finalidades de la tortura,270.0358697624063,3
mwe,bm25,I01850,S00073,Modalidades del trabajo forzoso,265.563471388731,4
mwe,bm25,I01850,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",250.60960733658754,5
mwe,bm25,I01851,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,501.7794273641683,1
mwe,bm25,I01851,S00122,La imposición del control social de la población civil por el paramilitarismo,494.920649893159,2
mwe,bm25,I01851,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,493.65031139544357,3
mwe,bm25,I01851,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,452.8954415384701,4
mwe,bm25,I01851,S00073,Modalidades del trabajo forzoso,448.1534292037221,5
mwe,bm25,I01852,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,551.1484348028389,1
mwe,bm25,I01852,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,540.8841319407718,2
mwe,bm25,I01852,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,535.905684474988,3
mwe,bm25,I01852,S00140,Atacar los diálogos para la solución política,520.6083863808249,4
mwe,bm25,I01852,S00122,La imposición del control social de la población civil por el paramilitarismo,490.5311143403212,5
mwe,bm25,I01853,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",689.320732420707,1
mwe,bm25,I01853,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,665.5675710476247,2
mwe,bm25,I01853,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",642.7478040364259,3
mwe,bm25,I01853,S00141,Agresiones contra desmovilizados,631.0927825800536,4
mwe,bm25,I01853,S00122,La imposición del control social de la población civil por el paramilitarismo,630.451427984009,5
mwe,bm25,I01854,S00073,Modalidades del trabajo forzoso,590.6769188080048,1
mwe,bm25,I01854,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,586.1424738798527,2
mwe,bm25,I01854,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,559.2201788467739,3
mwe,bm25,I01854,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",530.2583335336618,4
mwe,bm25,I01854,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,519.5340993397127,5
mwe,bm25,I01855,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,507.76053703978863,1
mwe,bm25,I01855,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,504.0272692526175,2
mwe,bm25,I01855,S00144,El avance de los grupos armados,456.6212777856187,3
mwe,bm25,I01855,S00140,Atacar los diálogos para la solución política,441.94447596851353,4
mwe,bm25,I01855,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",438.998639724322,5
mwe,bm25,I01856,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,579.1557792578251,1
mwe,bm25,I01856,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,570.0279139556042,2
mwe,bm25,I01856,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,553.6384297688608,3
mwe,bm25,I01856,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,543.7802029097644,4
mwe,bm25,I01856,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",522.9049234223993,5
mwe,bm25,I01857,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,587.4225178758885,1
mwe,bm25,I01857,S00073,Modalidades del trabajo forzoso,548.7083279585088,2
mwe,bm25,I01857,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,526.4205033531305,3
mwe,bm25,I01857,S00122,La imposición del control social de la población civil por el paramilitarismo,505.50426048950317,4
mwe,bm25,I01857,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",499.29969837187315,5
mwe,bm25,I01858,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,712.3296433695518,1
mwe,bm25,I01858,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,665.1222307795992,2
mwe,bm25,I01858,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,649.8180048323875,3
mwe,bm25,I01858,S00141,Agresiones contra desmovilizados,646.3872146572593,4
mwe,bm25,I01858,S00122,La imposición del control social de la población civil por el paramilitarismo,641.9315797601914,5
mwe,bm25,I01859,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,459.71341103514925,1
mwe,bm25,I01859,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,427.28121049058143,2
mwe,bm25,I01859,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",404.00398307728716,3
mwe,bm25,I01859,S00073,Modalidades del trabajo forzoso,398.0997180056082,4
mwe,bm25,I01859,S00122,La imposición del control social de la población civil por el paramilitarismo,395.7979010361201,5
mwe,bm25,I01860,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,638.2726421885407,1
mwe,bm25,I01860,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,598.2279547083816,2
mwe,bm25,I01860,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,572.6674763774332,3
mwe,bm25,I01860,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",570.2182117948855,4
mwe,bm25,I01860,S00122,La imposición del control social de la población civil por el paramilitarismo,564.6602648106867,5
mwe,bm25,I01861,S00073,Modalidades del trabajo forzoso,406.6189256515459,1
mwe,bm25,I01861,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,382.3735643895466,2
mwe,bm25,I01861,S00119,El orden y la disciplina interna de los grupos armados,359.61640705590247,3
mwe,bm25,I01861,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",343.07360396809116,4
mwe,bm25,I01861,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",339.9754369246252,5
mwe,bm25,I01862,S00073,Modalidades del trabajo forzoso,306.18393703101,1
mwe,bm25,I01862,S00026,Entre la indiferencia y la búsqueda,281.7267136567132,2
mwe,bm25,I01862,S00052,Las secuelas,274.2299610550318,3
mwe,bm25,I01862,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,273.41844515097426,4
mwe,bm25,I01862,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,266.2419295993705,5
mwe,bm25,I01863,S00073,Modalidades del trabajo forzoso,377.1486352389621,1
mwe,bm25,I01863,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,371.27733581107594,2
mwe,bm25,I01863,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",348.6133761652071,3
mwe,bm25,I01863,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",337.3488652004423,4
mwe,bm25,I01863,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,331.58698437397504,5
mwe,bm25,I01864,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,795.8943394033246,1
mwe,bm25,I01864,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,793.2753762843713,2
mwe,bm25,I01864,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,739.4896677233149,3
mwe,bm25,I01864,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,733.0819728076259,4
mwe,bm25,I01864,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,708.6238999559303,5
mwe,bm25,I01865,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,768.8610266422992,1
mwe,bm25,I01865,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,758.7826405348025,2
mwe,bm25,I01865,S00073,Modalidades del trabajo forzoso,743.7660241413339,3
mwe,bm25,I01865,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",732.5333975396173,4
mwe,bm25,I01865,S00119,El orden y la disciplina interna de los grupos armados,724.4178974462556,5
mwe,bm25,I01866,S00026,Entre la indiferencia y la búsqueda,690.2494044435616,1
mwe,bm25,I01866,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,680.2863134456685,2
mwe,bm25,I01866,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,669.043975171971,3
mwe,bm25,I01866,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,656.6134219068086,4
mwe,bm25,I01866,S00014,"Las masacres como pérdida colectiva: «Todos los días había sepelios, había entierros, muertos, porque el actuar fue tremendo»",620.5286584260483,5
mwe,bm25,I01867,S00073,Modalidades del trabajo forzoso,658.8516768553397,1
mwe,bm25,I01867,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,644.9471420207303,2
mwe,bm25,I01867,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,615.5510879370074,3
mwe,bm25,I01867,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,574.1308731397605,4
mwe,bm25,I01867,S00026,Entre la indiferencia y la búsqueda,572.7317659809196,5
mwe,bm25,I01868,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,691.9311583867456,1
mwe,bm25,I01868,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,680.3679882449607,2
mwe,bm25,I01868,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,627.407254231799,3
mwe,bm25,I01868,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",615.4165164046516,4
mwe,bm25,I01868,S00122,La imposición del control social de la población civil por el paramilitarismo,615.0157653264293,5
mwe,bm25,I01869,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,918.6033512356779,1
mwe,bm25,I01869,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,839.5357785415181,2
mwe,bm25,I01869,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,824.3723205603446,3
mwe,bm25,I01869,S00132,En el pasado también perseguían el pensamiento y la acción política alternativa,821.4057781829201,4
mwe,bm25,I01869,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",818.531679531887,5
mwe,bm25,I01870,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,576.1128140023199,1
mwe,bm25,I01870,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,573.7844809588813,2
mwe,bm25,I01870,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,573.4593859863247,3
mwe,bm25,I01870,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,557.6140101653885,4
mwe,bm25,I01870,S00073,Modalidades del trabajo forzoso,538.4683038560601,5
mwe,bm25,I01871,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,337.90703611957497,1
mwe,bm25,I01871,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",323.8107547860088,2
mwe,bm25,I01871,S00073,Modalidades del trabajo forzoso,317.473625949211,3
mwe,bm25,I01871,S00054,Las distintas violencias sexuales en el conflicto armado,294.5647679773774,4
mwe,bm25,I01871,S00026,Entre la indiferencia y la búsqueda,289.97199737024135,5
mwe,bm25,I01872,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,602.659791450781,1
mwe,bm25,I01872,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,578.039243534386,2
mwe,bm25,I01872,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,569.8632249911248,3
mwe,bm25,I01872,S00073,Modalidades del trabajo forzoso,549.2474245947666,4
mwe,bm25,I01872,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,538.9594808245783,5
mwe,bm25,I01873,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,606.6924675313413,1
mwe,bm25,I01873,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,590.9945937930651,2
mwe,bm25,I01873,S00122,La imposición del control social de la población civil por el paramilitarismo,583.4870505354487,3
mwe,bm25,I01873,S00073,Modalidades del trabajo forzoso,579.503644109386,4
mwe,bm25,I01873,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,564.8101538964341,5
mwe,bm25,I01874,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,769.3982801736421,1
mwe,bm25,I01874,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,741.1086283667028,2
mwe,bm25,I01874,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,704.7781661083329,3
mwe,bm25,I01874,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",700.6101016377322,4
mwe,bm25,I01874,S00122,La imposición del control social de la población civil por el paramilitarismo,688.0320730503148,5
mwe,bm25,I01875,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,631.3236831167122,1
mwe,bm25,I01875,S00073,Modalidades del trabajo forzoso,600.6343588496784,2
mwe,bm25,I01875,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,594.3664222614035,3
mwe,bm25,I01875,S00122,La imposición del control social de la población civil por el paramilitarismo,569.9070902772019,4
mwe,bm25,I01875,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",568.4623107370337,5
mwe,bm25,I01876,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,519.8147985735161,1
mwe,bm25,I01876,S00073,Modalidades del trabajo forzoso,511.81188986087176,2
mwe,bm25,I01876,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",466.52254863870456,3
mwe,bm25,I01876,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,463.8246177569045,4
mwe,bm25,I01876,S00122,La imposición del control social de la población civil por el paramilitarismo,458.7286231038138,5
mwe,bm25,I01877,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,623.7664395255141,1
mwe,bm25,I01877,S00073,Modalidades del trabajo forzoso,617.8902972513594,2
mwe,bm25,I01877,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,592.8003085313848,3
mwe,bm25,I01877,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",567.4463546051271,4
mwe,bm25,I01877,S00122,La imposición del control social de la población civil por el paramilitarismo,534.7358125943612,5
mwe,bm25,I01878,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,331.99766461186016,1
mwe,bm25,I01878,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",278.2654772171227,2
mwe,bm25,I01878,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,265.97375115166204,3
mwe,bm25,I01878,S00073,Modalidades del trabajo forzoso,255.8634096292703,4
mwe,bm25,I01878,S00141,Agresiones contra desmovilizados,245.00560064337458,5
mwe,bm25,I01879,S00073,Modalidades del trabajo forzoso,375.25413473920673,1
mwe,bm25,I01879,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,345.412758025976,2
mwe,bm25,I01879,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,331.823438501034,3
mwe,bm25,I01879,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",329.5425606442246,4
mwe,bm25,I01879,S00119,El orden y la disciplina interna de los grupos armados,318.1734797463909,5
mwe,bm25,I01880,S00073,Modalidades del trabajo forzoso,314.9894424786749,1
mwe,bm25,I01880,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,304.7391457821661,2
mwe,bm25,I01880,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,300.5288315335157,3
mwe,bm25,I01880,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",293.6059177532144,4
mwe,bm25,I01880,S00054,Las distintas violencias sexuales en el conflicto armado,285.0901819792888,5
mwe,bm25,I01881,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,362.19968611863226,1
mwe,bm25,I01881,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,348.4382456753802,2
mwe,bm25,I01881,S00026,Entre la indiferencia y la búsqueda,345.8945544005469,3
mwe,bm25,I01881,S00073,Modalidades del trabajo forzoso,343.38928218163625,4
mwe,bm25,I01881,S00119,El orden y la disciplina interna de los grupos armados,327.9841312231837,5
mwe,bm25,I01882,S00060,"Prácticas para reclutar a los niños, niñas y adolescentes",385.4377074645648,1
mwe,bm25,I01882,S00073,Modalidades del trabajo forzoso,377.6247719716238,2
mwe,bm25,I01882,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,349.8999124822087,3
mwe,bm25,I01882,S00047,Las finalidades de la tortura,349.53201592226816,4
mwe,bm25,I01882,S00054,Las distintas violencias sexuales en el conflicto armado,345.19756808090904,5
mwe,bm25,I01883,S00073,Modalidades del trabajo forzoso,356.42743662620757,1
mwe,bm25,I01883,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,343.0569370105014,2
mwe,bm25,I01883,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,332.975767728601,3
mwe,bm25,I01883,S00119,El orden y la disciplina interna de los grupos armados,328.23968663634366,4
mwe,bm25,I01883,S00122,La imposición del control social de la población civil por el paramilitarismo,323.27457817742993,5
mwe,bm25,I01884,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,656.2520769049546,1
mwe,bm25,I01884,S00073,Modalidades del trabajo forzoso,556.7058900240219,2
mwe,bm25,I01884,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,523.9295995964009,3
mwe,bm25,I01884,S00122,La imposición del control social de la población civil por el paramilitarismo,507.4235691832589,4
mwe,bm25,I01884,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,507.0157297515956,5
mwe,bm25,I01885,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,575.2192719640578,1
mwe,bm25,I01885,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,565.263623333132,2
mwe,bm25,I01885,S00172,¿Por qué sigue pasando? Motivaciones y finalidades de las violaciones e infracciones,533.4387494646028,3
mwe,bm25,I01885,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,488.5387245230237,4
mwe,bm25,I01885,S00073,Modalidades del trabajo forzoso,482.8814411614945,5
mwe,bm25,I01886,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,537.0435064809657,1
mwe,bm25,I01886,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,516.0914845810579,2
mwe,bm25,I01886,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,511.2147899905098,3
mwe,bm25,I01886,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,486.1402767643316,4
mwe,bm25,I01886,S00144,El avance de los grupos armados,476.95789214496426,5
mwe,bm25,I01887,S00073,Modalidades del trabajo forzoso,576.5928338850113,1
mwe,bm25,I01887,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,502.8332989424543,2
mwe,bm25,I01887,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,451.0042180377061,3
mwe,bm25,I01887,S00142,"Maniobras para abrir, obstaculizar o romper los procesos de diálogo",443.99627452716084,4
mwe,bm25,I01887,S00110,"«Si no pagábamos, prendían la motosierra»: extorsión",442.70997922620825,5
mwe,bm25,I01888,S00171,«Esto no puede estar pasando»: sobre las violaciones de derechos humanos e infracciones al DIH,528.4090017724827,1
mwe,bm25,I01888,S00073,Modalidades del trabajo forzoso,492.04424467855466,2
mwe,bm25,I01888,S00054,Las distintas violencias sexuales en el conflicto armado,487.87293980658484,3
mwe,bm25,I01888,S00026,Entre la indiferencia y la búsqueda,487.6931293845366,4
mwe,bm25,I01888,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,477.48262808748746,5
mwe,bm25,I01889,S00115,Financiar la guerra y la sostenibilidad material de los grupos armados,611.9054186830858,1
mwe,bm25,I01889,S00016,«Un privilegio seguir vivos»: atentados al derecho a la vida,596.9023689566677,2
mwe,bm25,I01889,S00122,La imposición del control social de la población civil por el paramilitarismo,593.1452213622017,3
mwe,bm25,I01889,S00073,Modalidades del trabajo forzoso,580.1048381416422,4
mwe,bm25,I01889,S00015,Asesinatos selectivos en el conflicto armado: las víctimas incómodas,566.6086292584298,5
